participant,correctRTs,RT_log,accuracy,congruent,SizeCond,CurvCond,condition,image,current_task
1,436.5,6.07694210689229,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_62,JudgeSize
1,479,6.17170059741091,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_64,JudgeSize
1,433,6.06932498460637,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_65,JudgeSize
1,492.5,6.19462192063935,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_68,JudgeSize
1,409.5,6.01283861626484,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_69,JudgeSize
1,530.5,6.27369157939582,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_72,JudgeSize
1,422.5,6.04390912440031,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_74,JudgeSize
1,489.5,6.18035731660869,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_75,JudgeSize
1,374,5.92425579741453,0.75,1,B,C,06-CurvTask-BigCurvy,BigCurvy_76,JudgeSize
1,513.5,6.23885458700049,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_77,JudgeSize
1,488.5,6.19095746186319,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_82,JudgeSize
1,438,6.08058732352363,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_83,JudgeSize
1,457,6.11959169229799,1,1,B,C,06-CurvTask-BigCurvy,BigCurvy_84,JudgeSize
1,515.5,6.23017910558172,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_01,JudgeSize
1,454,6.11379963803723,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_02,JudgeSize
1,538.5,6.24868409077589,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_03,JudgeSize
1,552,6.31117290117747,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_04,JudgeSize
1,472,6.13540323004837,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_08,JudgeSize
1,503,6.22059017009974,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_09,JudgeSize
1,527,6.26720054854136,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_10,JudgeSize
1,430.5,6.06493046179214,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_11,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_15,JudgeSize
1,506,6.22531464567385,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_17,JudgeSize
1,443,6.09356977004514,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_21,JudgeSize
1,579,6.35986712205769,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_22,JudgeSize
1,532,6.27471591344898,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_23,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_24,JudgeSize
1,439.5,6.08367630350921,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_25,JudgeSize
1,479.5,6.16332588424428,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_26,JudgeSize
1,504.5,6.22238726788012,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_27,JudgeSize
1,576,6.35561914087198,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_29,JudgeSize
1,468.5,6.1486691467977,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_30,JudgeSize
1,560,6.32792243403349,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_31,JudgeSize
1,579,6.361302477573,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_33,JudgeSize
1,487.5,6.18922664404665,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_35,JudgeSize
1,592.5,6.38430778688936,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_36,JudgeSize
1,499,6.2119550723071,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_37,JudgeSize
1,556,6.31510614695157,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_41,JudgeSize
1,507,6.21321616273388,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_42,JudgeSize
1,528.5,6.27004235778228,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_44,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_45,JudgeSize
1,508,6.23048144757848,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_46,JudgeSize
1,545,6.29672762304379,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_48,JudgeSize
1,536,6.28388348563453,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_50,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_51,JudgeSize
1,446,6.10031895202006,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_54,JudgeSize
1,453.5,6.11215761653373,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_55,JudgeSize
1,572,6.3491389913798,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_57,JudgeSize
1,470,6.15273043123135,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_58,JudgeSize
1,479,6.16998917154693,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_66,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_71,JudgeSize
1,NaN,NaN,NaN,NaN,S,B,07-CurvTask-SmallBoxy,SmallBoxy_72,JudgeSize
1,560,6.32562917091663,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_74,JudgeSize
1,592.5,6.38084881181195,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_76,JudgeSize
1,516,6.2449317033205,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_78,JudgeSize
1,496,6.20486376013026,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_81,JudgeSize
1,598,6.39359075395063,0.75,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_83,JudgeSize
1,426.5,6.05287747450765,1,1,S,B,07-CurvTask-SmallBoxy,SmallBoxy_84,JudgeSize
1,462,6.13556489108174,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_01,JudgeSize
1,466,6.14296612976,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_03,JudgeSize
1,417,6.03142724365805,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_04,JudgeSize
1,392,5.97126183979046,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_06,JudgeSize
1,496.5,6.20487395682449,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_07,JudgeSize
1,501,6.21640685899911,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_08,JudgeSize
1,481,6.17491330458743,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_09,JudgeSize
1,591,6.3818160174061,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_15,JudgeSize
1,369,5.91079664404053,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_16,JudgeSize
1,437,6.07854623165423,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_17,JudgeSize
1,468.5,6.13094758373187,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_18,JudgeSize
1,539.5,6.28914557992235,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_19,JudgeSize
1,533.5,6.27864636939297,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_22,JudgeSize
1,534.5,6.28132079192526,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_24,JudgeSize
1,489.5,6.18803427631675,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_26,JudgeSize
1,455,6.11061854102497,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_27,JudgeSize
1,498,6.2066815997405,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_28,JudgeSize
1,457,6.11816754182853,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_29,JudgeSize
1,490.5,6.1867037300079,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_31,JudgeSize
1,545.5,6.30151752057329,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_32,JudgeSize
1,513,6.24027584517077,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_34,JudgeSize
1,440,6.07039092074938,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_36,JudgeSize
1,495.5,6.20221579001088,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_38,JudgeSize
1,461,6.13324744696466,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_39,JudgeSize
1,462,6.12587660901107,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_40,JudgeSize
1,479.5,6.17084779965744,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_41,JudgeSize
1,429,6.06092414513792,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_42,JudgeSize
1,496.5,6.20681162818495,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_44,JudgeSize
1,436.5,6.07283212516754,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_45,JudgeSize
1,504,6.22224350115147,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_48,JudgeSize
1,457.5,6.12576195421705,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_49,JudgeSize
1,566.5,6.33944552977485,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_50,JudgeSize
1,522,6.23410305706779,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_53,JudgeSize
1,516.5,6.24678234996483,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_54,JudgeSize
1,440,6.08626827215536,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_56,JudgeSize
1,403.5,5.99969641012332,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_57,JudgeSize
1,403,5.99893656194668,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_59,JudgeSize
1,379,5.93599876675434,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_63,JudgeSize
1,473,6.1588718538694,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_71,JudgeSize
1,443.5,6.09400525135588,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_72,JudgeSize
1,587.5,6.37557158101178,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_73,JudgeSize
1,398,5.98645200528444,0.75,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_79,JudgeSize
1,567,6.34032042063674,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_80,JudgeSize
1,492,6.19073304581304,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_81,JudgeSize
1,464,6.12555168545224,1,1,S,C,08-CurvTask-SmallCurvy,SmallCurvy_83,JudgeSize
2,560.5,6.30789435276294,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_02,JudgeCurviness
2,537,6.28033271163229,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_03,JudgeCurviness
2,585,6.37161184723186,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_04,JudgeCurviness
2,491,6.19644412779452,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_09,JudgeCurviness
2,823,6.71295620067707,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_11,JudgeCurviness
2,NaN,NaN,NaN,0,B,B,01-SizeTask-BigBoxy,BigBoxy_12,JudgeCurviness
2,605,6.40450530709982,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_14,JudgeCurviness
2,693,6.52941777267422,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_18,JudgeCurviness
2,519,6.24324607966539,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_19,JudgeCurviness
2,557.5,6.32296959017784,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_22,JudgeCurviness
2,537.5,6.2868037038016,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_25,JudgeCurviness
2,575,6.35437004079735,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_30,JudgeCurviness
2,474,6.15763389977779,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_33,JudgeCurviness
2,618.5,6.4270223100395,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_35,JudgeCurviness
2,532,6.27351739371212,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_37,JudgeCurviness
2,652.5,6.44414768546595,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_39,JudgeCurviness
2,511,6.2363695902037,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_41,JudgeCurviness
2,573.5,6.34949951470417,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_42,JudgeCurviness
2,633.5,6.44162905651493,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_44,JudgeCurviness
2,555.5,6.3198487597161,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_45,JudgeCurviness
2,552,6.30612708181104,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_46,JudgeCurviness
2,519.5,6.25286264200643,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_49,JudgeCurviness
2,517,6.21641483020711,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_51,JudgeCurviness
2,591.5,6.37444840569859,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_55,JudgeCurviness
2,610.5,6.40365916505822,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_58,JudgeCurviness
2,450.5,6.11035253378724,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_59,JudgeCurviness
2,548,6.30627528694802,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_60,JudgeCurviness
2,471,6.15485809401642,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_61,JudgeCurviness
2,503,6.21914743038879,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_62,JudgeCurviness
2,550.5,6.31073414115762,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_63,JudgeCurviness
2,554,6.31468064983073,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_64,JudgeCurviness
2,556.5,6.32061623448669,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_66,JudgeCurviness
2,433,6.05898397190304,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_69,JudgeCurviness
2,662.5,6.46049555127979,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_71,JudgeCurviness
2,486,6.18209344431193,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_72,JudgeCurviness
2,576,6.3368366950798,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_73,JudgeCurviness
2,527,6.26720054854136,0.75,0,B,B,01-SizeTask-BigBoxy,BigBoxy_75,JudgeCurviness
2,537,6.2849132374666,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_76,JudgeCurviness
2,533,6.2744498238947,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_78,JudgeCurviness
2,630.5,6.41596275561937,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_79,JudgeCurviness
2,622.5,6.38403422805314,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_80,JudgeCurviness
2,522,6.25660952638478,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_81,JudgeCurviness
2,567,6.33200184677082,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_82,JudgeCurviness
2,542,6.29267046347583,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_83,JudgeCurviness
2,515,6.22572557886751,1,0,B,B,01-SizeTask-BigBoxy,BigBoxy_84,JudgeCurviness
2,648,6.45461973073618,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_01,JudgeCurviness
2,511,6.22458195582704,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_02,JudgeCurviness
2,508.5,6.22309958318235,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_03,JudgeCurviness
2,604,6.40356186279735,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_05,JudgeCurviness
2,560,6.27655691675031,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_06,JudgeCurviness
2,562.5,6.32330120321369,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_07,JudgeCurviness
2,583,6.36818718635049,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_08,JudgeCurviness
2,524,6.26149168432104,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_09,JudgeCurviness
2,571,6.34738920965601,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_10,JudgeCurviness
2,450.5,6.10820946879216,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_11,JudgeCurviness
2,705.5,6.55643926909656,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_13,JudgeCurviness
2,529,6.27095984337873,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_17,JudgeCurviness
2,591.5,6.37259706922551,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_18,JudgeCurviness
2,389,5.9568430957369,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_22,JudgeCurviness
2,485.5,6.17260850296825,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_23,JudgeCurviness
2,609.5,6.41263592056888,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_25,JudgeCurviness
2,558,6.32399751832434,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_26,JudgeCurviness
2,532,6.26888819403814,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_29,JudgeCurviness
2,497,6.20859002609663,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_34,JudgeCurviness
2,577,6.35666344977019,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_38,JudgeCurviness
2,622,6.43294009273918,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_41,JudgeCurviness
2,567.5,6.34103538591179,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_44,JudgeCurviness
2,507,6.22569428155476,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_46,JudgeCurviness
2,535.5,6.27740256574459,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_48,JudgeCurviness
2,470.5,6.14930312346655,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_50,JudgeCurviness
2,508.5,6.23142605662107,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_51,JudgeCurviness
2,592,6.38350663488401,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_52,JudgeCurviness
2,517.5,6.2479773980172,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_53,JudgeCurviness
2,585,6.35648126722126,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_54,JudgeCurviness
2,568.5,6.34165316242981,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_55,JudgeCurviness
2,536,6.28234884339626,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_57,JudgeCurviness
2,556.5,6.32165707995119,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_58,JudgeCurviness
2,542,6.29428466023133,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_62,JudgeCurviness
2,509,6.23175083740547,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_64,JudgeCurviness
2,510,6.234403036309,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_65,JudgeCurviness
2,506.5,6.22604821818556,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_68,JudgeCurviness
2,684,6.52035969418191,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_69,JudgeCurviness
2,613,6.41806546020941,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_72,JudgeCurviness
2,403,5.99893656194668,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_74,JudgeCurviness
2,609,6.41162409766304,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_75,JudgeCurviness
2,515,6.24404623382805,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_76,JudgeCurviness
2,507,6.20440265229629,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_77,JudgeCurviness
2,538.5,6.2885973626079,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_82,JudgeCurviness
2,569,6.34388043412633,0.75,0,B,C,02-SizeTask-BigCurvy,BigCurvy_83,JudgeCurviness
2,527.5,6.26746512500023,1,0,B,C,02-SizeTask-BigCurvy,BigCurvy_84,JudgeCurviness
2,437,6.07593492975793,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_01,JudgeCurviness
2,484.5,6.1767503897983,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_02,JudgeCurviness
2,529,6.26948353040175,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_03,JudgeCurviness
2,566,6.3385925174371,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_04,JudgeCurviness
2,555.5,6.31054598322157,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_08,JudgeCurviness
2,625.5,6.43711508469326,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_09,JudgeCurviness
2,551.5,6.31229608635602,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_10,JudgeCurviness
2,462,6.13556489108174,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_11,JudgeCurviness
2,441.5,6.08778610004089,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_15,JudgeCurviness
2,445.5,6.08989000178762,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_17,JudgeCurviness
2,573,6.35027620026003,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_21,JudgeCurviness
2,510.5,6.23360269137421,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_22,JudgeCurviness
2,488,6.18585286051895,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_23,JudgeCurviness
2,578,6.35957386867238,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_24,JudgeCurviness
2,549,6.3070605403203,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_25,JudgeCurviness
2,536,6.28350549412743,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_26,JudgeCurviness
2,407,6.00881318544259,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_27,JudgeCurviness
2,579.5,6.36049195584056,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_29,JudgeCurviness
2,622,6.43169657334126,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_30,JudgeCurviness
2,515.5,6.24349720928187,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_31,JudgeCurviness
2,482.5,6.17846466734678,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_33,JudgeCurviness
2,577,6.3578422665081,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_35,JudgeCurviness
2,557.5,6.29871941462942,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_36,JudgeCurviness
2,447,6.10255859461357,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_37,JudgeCurviness
2,472,6.15422209934339,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_41,JudgeCurviness
2,574,6.35262939631957,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_42,JudgeCurviness
2,656.5,6.48251548729693,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_44,JudgeCurviness
2,542,6.29149197311014,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_45,JudgeCurviness
2,513.5,6.23227236494884,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_46,JudgeCurviness
2,557.5,6.32328511057157,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_48,JudgeCurviness
2,442,6.09038511102146,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_50,JudgeCurviness
2,594,6.37905849255606,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_51,JudgeCurviness
2,611,6.41225487481553,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_54,JudgeCurviness
2,500.5,6.2047067047741,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_55,JudgeCurviness
2,545.5,6.301245140876,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_57,JudgeCurviness
2,589,6.36661361165511,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_58,JudgeCurviness
2,508,6.2303865008743,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_66,JudgeCurviness
2,505,6.22057238385483,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_71,JudgeCurviness
2,480,6.17375138047403,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_72,JudgeCurviness
2,NaN,NaN,NaN,NaN,S,B,03-SizeTask-SmallBoxy,SmallBoxy_74,JudgeCurviness
2,540.5,6.28995129863236,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_76,JudgeCurviness
2,480,6.17377742327103,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_78,JudgeCurviness
2,503.5,6.21711380933365,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_81,JudgeCurviness
2,654,6.47844592900286,1,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_83,JudgeCurviness
2,624,6.43615036836943,0.75,0,S,B,03-SizeTask-SmallBoxy,SmallBoxy_84,JudgeCurviness
2,543,6.29604833049032,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_01,JudgeCurviness
2,567,6.32701916926857,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_03,JudgeCurviness
2,545,6.30078579466324,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_04,JudgeCurviness
2,466,6.14418563412565,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_06,JudgeCurviness
2,403.5,5.97552567765897,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_07,JudgeCurviness
2,564,6.33505425149806,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_08,JudgeCurviness
2,485.5,6.181149156968,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_09,JudgeCurviness
2,563,6.30674292742818,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_15,JudgeCurviness
2,523,6.25958146406492,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_16,JudgeCurviness
2,501.5,6.21749176686922,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_17,JudgeCurviness
2,536,6.26817536899403,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_18,JudgeCurviness
2,608,6.40982850162672,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_19,JudgeCurviness
2,543,6.29710931993394,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_22,JudgeCurviness
2,564,6.32897524539591,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_24,JudgeCurviness
2,454,6.11669797058953,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_26,JudgeCurviness
2,481,6.17586727010576,0.75,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_27,JudgeCurviness
2,590.5,6.35671312440139,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_28,JudgeCurviness
2,586.5,6.35740805154592,1,0,S,C,04-SizeTask-SmallCurvy,SmallCurvy_29,JudgeCurviness
