participant,correctRTs,RT_log,congruent,SizeCond,CurvCond,image,current_task
20,721,6.58063913728495,0,Bi,Cu,BigCurvy_13,JudgeCurviness
20,535,6.28226674689601,0,Bi,Cu,BigCurvy_17,JudgeCurviness
20,808,6.69456205852109,0,Bi,Cu,BigCurvy_18,JudgeCurviness
20,749,6.61873898351722,0,Bi,Cu,BigCurvy_22,JudgeCurviness
20,636,6.45519856334012,0,Bi,Cu,BigCurvy_23,JudgeCurviness
20,1090,6.99393297522319,0,Bi,Cu,BigCurvy_26,JudgeCurviness
20,603,6.40191719672719,0,Bi,Cu,BigCurvy_29,JudgeCurviness
20,541,6.29341927884648,0,Bi,Cu,BigCurvy_34,JudgeCurviness
20,736,6.60123011872888,0,Bi,Cu,BigCurvy_38,JudgeCurviness
20,NaN,NaN,0,Bi,Cu,BigCurvy_41,JudgeCurviness
20,640,6.46146817635372,0,Bi,Cu,BigCurvy_44,JudgeCurviness
20,808,6.69456205852109,0,Bi,Cu,BigCurvy_46,JudgeCurviness
20,641,6.46302945692067,0,Bi,Cu,BigCurvy_48,JudgeCurviness
20,828,6.71901315438526,0,Bi,Cu,BigCurvy_50,JudgeCurviness
20,542,6.29526600143965,0,Bi,Cu,BigCurvy_51,JudgeCurviness
20,981,6.88857245956536,0,Bi,Cu,BigCurvy_52,JudgeCurviness
20,NaN,NaN,0,Bi,Cu,BigCurvy_53,JudgeCurviness
20,811,6.69826805411541,0,Bi,Cu,BigCurvy_54,JudgeCurviness
20,382,5.94542060860658,0,Bi,Cu,BigCurvy_55,JudgeCurviness
20,790,6.67203294546107,0,Bi,Cu,BigCurvy_57,JudgeCurviness
20,480,6.17378610390194,0,Bi,Cu,BigCurvy_58,JudgeCurviness
20,588,6.37672694789863,0,Bi,Cu,BigCurvy_62,JudgeCurviness
20,553,6.31535800152233,0,Bi,Cu,BigCurvy_64,JudgeCurviness
20,466,6.14418563412565,0,Bi,Cu,BigCurvy_65,JudgeCurviness
20,1100,7.00306545878646,0,Bi,Cu,BigCurvy_68,JudgeCurviness
20,573,6.35088571671474,0,Bi,Cu,BigCurvy_69,JudgeCurviness
20,857,6.75343791859778,0,Bi,Cu,BigCurvy_72,JudgeCurviness
20,798,6.68210859744981,0,Bi,Cu,BigCurvy_75,JudgeCurviness
20,610,6.41345895716736,0,Bi,Cu,BigCurvy_76,JudgeCurviness
20,823,6.71295620067707,0,Bi,Cu,BigCurvy_77,JudgeCurviness
20,635,6.45362499889269,0,Bi,Cu,BigCurvy_82,JudgeCurviness
20,732,6.59578051396131,0,Bi,Cu,BigCurvy_83,JudgeCurviness
20,539,6.289715570909,0,Bi,Cu,BigCurvy_84,JudgeCurviness
20,586,6.37331978957701,0,Sm,Bo,SmallBoxy_02,JudgeCurviness
20,608,6.41017488196617,0,Sm,Bo,SmallBoxy_03,JudgeCurviness
20,545,6.30078579466324,0,Sm,Bo,SmallBoxy_04,JudgeCurviness
20,576,6.35610766069589,0,Sm,Bo,SmallBoxy_08,JudgeCurviness
20,699,6.54965074223381,0,Sm,Bo,SmallBoxy_09,JudgeCurviness
20,594,6.38687931936265,0,Sm,Bo,SmallBoxy_10,JudgeCurviness
20,NaN,NaN,0,Sm,Bo,SmallBoxy_11,JudgeCurviness
20,632,6.44888939414686,0,Sm,Bo,SmallBoxy_15,JudgeCurviness
20,637,6.45676965557216,0,Sm,Bo,SmallBoxy_17,JudgeCurviness
20,454,6.11809719804135,0,Sm,Bo,SmallBoxy_21,JudgeCurviness
20,604,6.40357419793482,0,Sm,Bo,SmallBoxy_22,JudgeCurviness
20,441,6.08904487544685,0,Sm,Bo,SmallBoxy_23,JudgeCurviness
20,379,5.93753620508243,0,Sm,Bo,SmallBoxy_24,JudgeCurviness
20,395,5.97888576490112,0,Sm,Bo,SmallBoxy_25,JudgeCurviness
20,633,6.45047042214418,0,Sm,Bo,SmallBoxy_26,JudgeCurviness
20,493,6.20050917404269,0,Sm,Bo,SmallBoxy_29,JudgeCurviness
20,495,6.20455776256869,0,Sm,Bo,SmallBoxy_30,JudgeCurviness
20,615,6.42162226780652,0,Sm,Bo,SmallBoxy_31,JudgeCurviness
20,654,6.4831073514572,0,Sm,Bo,SmallBoxy_33,JudgeCurviness
20,669,6.50578406012823,0,Sm,Bo,SmallBoxy_35,JudgeCurviness
20,505,6.22455842927536,0,Sm,Bo,SmallBoxy_36,JudgeCurviness
20,NaN,NaN,0,Sm,Bo,SmallBoxy_37,JudgeCurviness
20,456,6.12249280951439,0,Sm,Bo,SmallBoxy_41,JudgeCurviness
20,554,6.31716468674728,0,Sm,Bo,SmallBoxy_42,JudgeCurviness
20,871,6.7696419768525,0,Sm,Bo,SmallBoxy_45,JudgeCurviness
20,734,6.59850902861452,0,Sm,Bo,SmallBoxy_46,JudgeCurviness
20,899,6.80128303447162,0,Sm,Bo,SmallBoxy_48,JudgeCurviness
20,449,6.10702288774225,0,Sm,Bo,SmallBoxy_50,JudgeCurviness
20,777,6.65544035036765,0,Sm,Bo,SmallBoxy_54,JudgeCurviness
20,514,6.24222326545517,0,Sm,Bo,SmallBoxy_55,JudgeCurviness
20,697,6.54678541076052,0,Sm,Bo,SmallBoxy_57,JudgeCurviness
20,449,6.10702288774225,0,Sm,Bo,SmallBoxy_66,JudgeCurviness
20,796,6.67959918584438,0,Sm,Bo,SmallBoxy_71,JudgeCurviness
20,417,6.0330862217988,0,Sm,Bo,SmallBoxy_72,JudgeCurviness
20,746,6.61472560020376,0,Sm,Bo,SmallBoxy_74,JudgeCurviness
20,661,6.49375383985169,0,Sm,Bo,SmallBoxy_76,JudgeCurviness
20,813,6.70073110954781,0,Sm,Bo,SmallBoxy_78,JudgeCurviness
20,686,6.53087762772588,0,Sm,Bo,SmallBoxy_81,JudgeCurviness
20,492,6.19847871649231,0,Sm,Bo,SmallBoxy_83,JudgeCurviness
20,668,6.50428817353665,0,Sm,Bo,SmallBoxy_84,JudgeCurviness
20,513,6.24027584517077,0,Sm,Cu,SmallCurvy_01,JudgeCurviness
20,578,6.35957386867238,0,Sm,Cu,SmallCurvy_03,JudgeCurviness
20,531,6.27476202124194,0,Sm,Cu,SmallCurvy_06,JudgeCurviness
20,580,6.36302810354046,0,Sm,Cu,SmallCurvy_07,JudgeCurviness
20,595,6.38856140554563,0,Sm,Cu,SmallCurvy_09,JudgeCurviness
20,680,6.52209279817015,0,Sm,Cu,SmallCurvy_15,JudgeCurviness
20,799,6.68336094576627,0,Sm,Cu,SmallCurvy_16,JudgeCurviness
20,609,6.4118182677099,0,Sm,Cu,SmallCurvy_18,JudgeCurviness
20,1006,6.91373735065968,0,Sm,Cu,SmallCurvy_19,JudgeCurviness
20,542,6.29526600143965,0,Sm,Cu,SmallCurvy_22,JudgeCurviness
20,697,6.54678541076052,0,Sm,Cu,SmallCurvy_24,JudgeCurviness
20,436,6.07764224334903,0,Sm,Cu,SmallCurvy_26,JudgeCurviness
20,609,6.4118182677099,0,Sm,Cu,SmallCurvy_27,JudgeCurviness
20,635,6.45362499889269,0,Sm,Cu,SmallCurvy_28,JudgeCurviness
20,639,6.45990445437753,0,Sm,Cu,SmallCurvy_29,JudgeCurviness
20,527,6.26720054854136,0,Sm,Cu,SmallCurvy_32,JudgeCurviness
20,1063,6.96885037834195,0,Sm,Cu,SmallCurvy_34,JudgeCurviness
20,587,6.3750248198281,0,Sm,Cu,SmallCurvy_36,JudgeCurviness
20,893,6.7945865808765,0,Sm,Cu,SmallCurvy_38,JudgeCurviness
20,679,6.5206211275587,0,Sm,Cu,SmallCurvy_39,JudgeCurviness
20,583,6.36818718635049,0,Sm,Cu,SmallCurvy_41,JudgeCurviness
20,1015,6.92264389147589,0,Sm,Cu,SmallCurvy_42,JudgeCurviness
20,623,6.43454651878745,0,Sm,Cu,SmallCurvy_44,JudgeCurviness
20,534,6.2803958389602,0,Sm,Cu,SmallCurvy_45,JudgeCurviness
20,946,6.85224256905188,0,Sm,Cu,SmallCurvy_48,JudgeCurviness
20,1000,6.90775527898214,0,Sm,Cu,SmallCurvy_49,JudgeCurviness
20,661,6.49375383985169,0,Sm,Cu,SmallCurvy_50,JudgeCurviness
20,1396,7.24136628332232,0,Sm,Cu,SmallCurvy_53,JudgeCurviness
20,856,6.75227037614174,0,Sm,Cu,SmallCurvy_54,JudgeCurviness
20,705,6.55819780281227,0,Sm,Cu,SmallCurvy_56,JudgeCurviness
20,611,6.4150969591716,0,Sm,Cu,SmallCurvy_57,JudgeCurviness
20,905,6.80793494369993,0,Sm,Cu,SmallCurvy_59,JudgeCurviness
20,538,6.28785856016178,0,Sm,Cu,SmallCurvy_63,JudgeCurviness
20,474,6.16120732169508,0,Sm,Cu,SmallCurvy_71,JudgeCurviness
20,655,6.48463523563525,0,Sm,Cu,SmallCurvy_72,JudgeCurviness
20,649,6.47543271670409,0,Sm,Cu,SmallCurvy_73,JudgeCurviness
20,639,6.45990445437753,0,Sm,Cu,SmallCurvy_79,JudgeCurviness
20,524,6.26149168432104,0,Sm,Cu,SmallCurvy_80,JudgeCurviness
20,629,6.44413125670044,0,Sm,Cu,SmallCurvy_81,JudgeCurviness
20,685,6.52941883826223,0,Sm,Cu,SmallCurvy_83,JudgeCurviness
21,471,6.15485809401642,1,Bi,Bo,BigBoxy_02,JudgeSize
21,600,6.39692965521615,1,Bi,Bo,BigBoxy_03,JudgeSize
21,501,6.21660610108486,1,Bi,Bo,BigBoxy_04,JudgeSize
21,527,6.26720054854136,1,Bi,Bo,BigBoxy_09,JudgeSize
21,493,6.20050917404269,1,Bi,Bo,BigBoxy_11,JudgeSize
21,511,6.2363695902037,1,Bi,Bo,BigBoxy_12,JudgeSize
21,456,6.12249280951439,1,Bi,Bo,BigBoxy_14,JudgeSize
21,NaN,NaN,1,Bi,Bo,BigBoxy_18,JudgeSize
21,490,6.19440539110467,1,Bi,Bo,BigBoxy_19,JudgeSize
21,546,6.30261897574491,1,Bi,Bo,BigBoxy_25,JudgeSize
21,546,6.30261897574491,1,Bi,Bo,BigBoxy_30,JudgeSize
21,585,6.37161184723186,1,Bi,Bo,BigBoxy_33,JudgeSize
21,548,6.30627528694802,1,Bi,Bo,BigBoxy_35,JudgeSize
21,389,5.96357934361845,1,Bi,Bo,BigBoxy_37,JudgeSize
21,534,6.2803958389602,1,Bi,Bo,BigBoxy_39,JudgeSize
21,495,6.20455776256869,1,Bi,Bo,BigBoxy_41,JudgeSize
21,566,6.33859407820318,1,Bi,Bo,BigBoxy_42,JudgeSize
21,540,6.29156913955832,1,Bi,Bo,BigBoxy_44,JudgeSize
21,664,6.49828214947643,1,Bi,Bo,BigBoxy_45,JudgeSize
21,547,6.30444880242198,1,Bi,Bo,BigBoxy_46,JudgeSize
21,553,6.31535800152233,1,Bi,Bo,BigBoxy_51,JudgeSize
21,592,6.38350663488401,1,Bi,Bo,BigBoxy_55,JudgeSize
21,661,6.49375383985169,1,Bi,Bo,BigBoxy_58,JudgeSize
21,588,6.37672694789863,1,Bi,Bo,BigBoxy_59,JudgeSize
21,494,6.20253551718792,1,Bi,Bo,BigBoxy_61,JudgeSize
21,528,6.26909628370626,1,Bi,Bo,BigBoxy_62,JudgeSize
21,448,6.10479323241498,1,Bi,Bo,BigBoxy_63,JudgeSize
21,530,6.27287700654617,1,Bi,Bo,BigBoxy_64,JudgeSize
21,685,6.52941883826223,1,Bi,Bo,BigBoxy_66,JudgeSize
21,685,6.52941883826223,1,Bi,Bo,BigBoxy_69,JudgeSize
21,564,6.33505425149806,1,Bi,Bo,BigBoxy_71,JudgeSize
21,528,6.26909628370626,1,Bi,Bo,BigBoxy_72,JudgeSize
21,523,6.25958146406492,1,Bi,Bo,BigBoxy_73,JudgeSize
21,533,6.27852142416584,1,Bi,Bo,BigBoxy_75,JudgeSize
21,372,5.91889385427315,1,Bi,Bo,BigBoxy_76,JudgeSize
21,534,6.2803958389602,1,Bi,Bo,BigBoxy_78,JudgeSize
21,468,6.14846829591765,1,Bi,Bo,BigBoxy_79,JudgeSize
21,456,6.12249280951439,1,Bi,Bo,BigBoxy_80,JudgeSize
21,446,6.10031895202006,1,Bi,Bo,BigBoxy_81,JudgeSize
21,539,6.289715570909,1,Bi,Bo,BigBoxy_82,JudgeSize
21,652,6.48004456192665,1,Bi,Bo,BigBoxy_83,JudgeSize
21,480,6.17378610390194,1,Bi,Bo,BigBoxy_84,JudgeSize
21,676,6.51619307604296,1,Bi,Cu,BigCurvy_01,JudgeSize
21,548,6.30627528694802,1,Bi,Cu,BigCurvy_02,JudgeSize
21,561,6.3297209055227,1,Bi,Cu,BigCurvy_03,JudgeSize
21,582,6.36647044773144,1,Bi,Cu,BigCurvy_05,JudgeSize
21,540,6.29156913955832,1,Bi,Cu,BigCurvy_06,JudgeSize
21,574,6.35262939631957,1,Bi,Cu,BigCurvy_07,JudgeSize
21,540,6.29156913955832,1,Bi,Cu,BigCurvy_08,JudgeSize
21,NaN,NaN,1,Bi,Cu,BigCurvy_09,JudgeSize
21,529,6.2709884318583,1,Bi,Cu,BigCurvy_11,JudgeSize
21,469,6.15060276844628,1,Bi,Cu,BigCurvy_13,JudgeSize
21,519,6.25190388316589,1,Bi,Cu,BigCurvy_17,JudgeSize
21,530,6.27287700654617,1,Bi,Cu,BigCurvy_18,JudgeSize
21,474,6.16120732169508,1,Bi,Cu,BigCurvy_22,JudgeSize
21,796,6.67959918584438,1,Bi,Cu,BigCurvy_23,JudgeSize
21,NaN,NaN,1,Bi,Cu,BigCurvy_25,JudgeSize
21,561,6.3297209055227,1,Bi,Cu,BigCurvy_26,JudgeSize
21,506,6.22653666928747,1,Bi,Cu,BigCurvy_34,JudgeSize
21,508,6.23048144757848,1,Bi,Cu,BigCurvy_38,JudgeSize
21,623,6.43454651878745,1,Bi,Cu,BigCurvy_41,JudgeSize
21,652,6.48004456192665,1,Bi,Cu,BigCurvy_44,JudgeSize
21,606,6.40687998606931,1,Bi,Cu,BigCurvy_48,JudgeSize
21,388,5.96100533962327,1,Bi,Cu,BigCurvy_50,JudgeSize
21,593,6.38519439899773,1,Bi,Cu,BigCurvy_51,JudgeSize
21,528,6.26909628370626,1,Bi,Cu,BigCurvy_52,JudgeSize
21,697,6.54678541076052,1,Bi,Cu,BigCurvy_53,JudgeSize
21,523,6.25958146406492,1,Bi,Cu,BigCurvy_54,JudgeSize
21,576,6.35610766069589,1,Bi,Cu,BigCurvy_55,JudgeSize
21,559,6.3261494731551,1,Bi,Cu,BigCurvy_57,JudgeSize
21,703,6.55535689181067,1,Bi,Cu,BigCurvy_58,JudgeSize
21,560,6.32793678372919,1,Bi,Cu,BigCurvy_62,JudgeSize
21,521,6.25575004175337,1,Bi,Cu,BigCurvy_64,JudgeSize
21,518,6.24997524225948,1,Bi,Cu,BigCurvy_65,JudgeSize
21,527,6.26720054854136,1,Bi,Cu,BigCurvy_68,JudgeSize
21,515,6.24416690066374,1,Bi,Cu,BigCurvy_69,JudgeSize
21,518,6.24997524225948,1,Bi,Cu,BigCurvy_72,JudgeSize
21,610,6.41345895716736,1,Bi,Cu,BigCurvy_74,JudgeSize
21,589,6.37842618365159,1,Bi,Cu,BigCurvy_75,JudgeSize
21,448,6.10479323241498,1,Bi,Cu,BigCurvy_76,JudgeSize
21,466,6.14418563412565,1,Bi,Cu,BigCurvy_77,JudgeSize
21,553,6.31535800152233,1,Bi,Cu,BigCurvy_82,JudgeSize
21,534,6.2803958389602,1,Bi,Cu,BigCurvy_83,JudgeSize
21,471,6.15485809401642,1,Bi,Cu,BigCurvy_84,JudgeSize
21,489,6.19236248947487,1,Sm,Bo,SmallBoxy_01,JudgeSize
21,537,6.28599809450886,1,Sm,Bo,SmallBoxy_02,JudgeSize
21,575,6.35437004079735,1,Sm,Bo,SmallBoxy_03,JudgeSize
21,670,6.50727771238501,1,Sm,Bo,SmallBoxy_04,JudgeSize
21,714,6.57088296233958,1,Sm,Bo,SmallBoxy_08,JudgeSize
21,599,6.39526159811545,1,Sm,Bo,SmallBoxy_09,JudgeSize
21,658,6.48920493132532,1,Sm,Bo,SmallBoxy_11,JudgeSize
21,NaN,NaN,1,Sm,Bo,SmallBoxy_15,JudgeSize
21,617,6.42486902390539,1,Sm,Bo,SmallBoxy_17,JudgeSize
21,693,6.5410299991899,1,Sm,Bo,SmallBoxy_21,JudgeSize
21,808,6.69456205852109,1,Sm,Bo,SmallBoxy_23,JudgeSize
21,639,6.45990445437753,1,Sm,Bo,SmallBoxy_24,JudgeSize
21,444,6.09582456243222,1,Sm,Bo,SmallBoxy_25,JudgeSize
21,539,6.289715570909,1,Sm,Bo,SmallBoxy_26,JudgeSize
21,647,6.4723462945009,1,Sm,Bo,SmallBoxy_27,JudgeSize
21,688,6.53378883793334,1,Sm,Bo,SmallBoxy_29,JudgeSize
21,NaN,NaN,1,Sm,Bo,SmallBoxy_30,JudgeSize
21,633,6.45047042214418,1,Sm,Bo,SmallBoxy_31,JudgeSize
21,743,6.61069604471776,1,Sm,Bo,SmallBoxy_36,JudgeSize
21,521,6.25575004175337,1,Sm,Bo,SmallBoxy_37,JudgeSize
21,559,6.3261494731551,1,Sm,Bo,SmallBoxy_42,JudgeSize
21,739,6.6052979209482,1,Sm,Bo,SmallBoxy_45,JudgeSize
21,587,6.3750248198281,1,Sm,Bo,SmallBoxy_46,JudgeSize
21,515,6.24416690066374,1,Sm,Bo,SmallBoxy_48,JudgeSize
21,559,6.3261494731551,1,Sm,Bo,SmallBoxy_50,JudgeSize
21,695,6.54391184556479,1,Sm,Bo,SmallBoxy_51,JudgeSize
21,551,6.31173480915291,1,Sm,Bo,SmallBoxy_54,JudgeSize
21,612,6.41673228251233,1,Sm,Bo,SmallBoxy_55,JudgeSize
21,623,6.43454651878745,1,Sm,Bo,SmallBoxy_57,JudgeSize
21,611,6.4150969591716,1,Sm,Bo,SmallBoxy_58,JudgeSize
21,533,6.27852142416584,1,Sm,Bo,SmallBoxy_71,JudgeSize
21,618,6.42648845745769,1,Sm,Bo,SmallBoxy_72,JudgeSize
21,517,6.24804287450843,1,Sm,Bo,SmallBoxy_74,JudgeSize
21,576,6.35610766069589,1,Sm,Bo,SmallBoxy_76,JudgeSize
21,501,6.21660610108486,1,Sm,Bo,SmallBoxy_78,JudgeSize
21,628,6.4425401664682,1,Sm,Bo,SmallBoxy_81,JudgeSize
21,546,6.30261897574491,1,Sm,Bo,SmallBoxy_83,JudgeSize
21,541,6.29341927884648,1,Sm,Bo,SmallBoxy_84,JudgeSize
21,503,6.22059017009974,1,Sm,Cu,SmallCurvy_01,JudgeSize
21,509,6.23244801655052,1,Sm,Cu,SmallCurvy_03,JudgeSize
21,526,6.26530121273771,1,Sm,Cu,SmallCurvy_04,JudgeSize
21,479,6.17170059741091,1,Sm,Cu,SmallCurvy_06,JudgeSize
21,527,6.26720054854136,1,Sm,Cu,SmallCurvy_07,JudgeSize
21,461,6.13339804299665,1,Sm,Cu,SmallCurvy_08,JudgeSize
21,588,6.37672694789863,1,Sm,Cu,SmallCurvy_09,JudgeSize
21,490,6.19440539110467,1,Sm,Cu,SmallCurvy_15,JudgeSize
21,565,6.33682573114644,1,Sm,Cu,SmallCurvy_16,JudgeSize
21,481,6.17586727010576,1,Sm,Cu,SmallCurvy_17,JudgeSize
21,659,6.49072353450251,1,Sm,Cu,SmallCurvy_19,JudgeSize
21,518,6.24997524225948,1,Sm,Cu,SmallCurvy_22,JudgeSize
21,576,6.35610766069589,1,Sm,Cu,SmallCurvy_24,JudgeSize
21,696,6.54534966033442,1,Sm,Cu,SmallCurvy_26,JudgeSize
21,476,6.16541785423142,1,Sm,Cu,SmallCurvy_27,JudgeSize
21,583,6.36818718635049,1,Sm,Cu,SmallCurvy_29,JudgeSize
21,786,6.66695679242921,1,Sm,Cu,SmallCurvy_31,JudgeSize
21,660,6.49223983502047,1,Sm,Cu,SmallCurvy_32,JudgeSize
21,498,6.21060007702465,1,Sm,Cu,SmallCurvy_34,JudgeSize
21,548,6.30627528694802,1,Sm,Cu,SmallCurvy_36,JudgeSize
21,671,6.50876913697168,1,Sm,Cu,SmallCurvy_38,JudgeSize
21,618,6.42648845745769,1,Sm,Cu,SmallCurvy_39,JudgeSize
21,661,6.49375383985169,1,Sm,Cu,SmallCurvy_40,JudgeSize
21,560,6.32793678372919,1,Sm,Cu,SmallCurvy_41,JudgeSize
21,626,6.4393503711001,1,Sm,Cu,SmallCurvy_42,JudgeSize
21,543,6.29710931993394,1,Sm,Cu,SmallCurvy_44,JudgeSize
21,520,6.25382881157547,1,Sm,Cu,SmallCurvy_45,JudgeSize
21,549,6.30809844150953,1,Sm,Cu,SmallCurvy_48,JudgeSize
21,545,6.30078579466324,1,Sm,Cu,SmallCurvy_49,JudgeSize
21,709,6.56385552653213,1,Sm,Cu,SmallCurvy_50,JudgeSize
21,616,6.42324696353352,1,Sm,Cu,SmallCurvy_53,JudgeSize
21,666,6.50128967054039,1,Sm,Cu,SmallCurvy_54,JudgeSize
21,548,6.30627528694802,1,Sm,Cu,SmallCurvy_56,JudgeSize
21,516,6.24610676548156,1,Sm,Cu,SmallCurvy_57,JudgeSize
21,606,6.40687998606931,1,Sm,Cu,SmallCurvy_59,JudgeSize
21,437,6.07993319509559,1,Sm,Cu,SmallCurvy_63,JudgeSize
21,842,6.73578001424233,1,Sm,Cu,SmallCurvy_71,JudgeSize
21,567,6.34035930372775,1,Sm,Cu,SmallCurvy_72,JudgeSize
21,685,6.52941883826223,1,Sm,Cu,SmallCurvy_73,JudgeSize
21,775,6.65286302935335,1,Sm,Cu,SmallCurvy_79,JudgeSize
21,525,6.26339826259162,1,Sm,Cu,SmallCurvy_80,JudgeSize
21,593,6.38519439899773,1,Sm,Cu,SmallCurvy_81,JudgeSize
21,564,6.33505425149806,1,Sm,Cu,SmallCurvy_83,JudgeSize
22,623,6.43454651878745,0,Bi,Bo,BigBoxy_02,JudgeSize
22,649,6.47543271670409,0,Bi,Bo,BigBoxy_03,JudgeSize
22,655,6.48463523563525,0,Bi,Bo,BigBoxy_04,JudgeSize
22,502,6.21860011969173,0,Bi,Bo,BigBoxy_09,JudgeSize
22,727,6.58892647753352,0,Bi,Bo,BigBoxy_11,JudgeSize
22,692,6.53958595561767,0,Bi,Bo,BigBoxy_12,JudgeSize
22,771,6.64768837356333,0,Bi,Bo,BigBoxy_14,JudgeSize
22,730,6.59304453414244,0,Bi,Bo,BigBoxy_18,JudgeSize
22,839,6.73221070646721,0,Bi,Bo,BigBoxy_19,JudgeSize
22,601,6.39859493453521,0,Bi,Bo,BigBoxy_22,JudgeSize
22,485,6.18414889093748,0,Bi,Bo,BigBoxy_25,JudgeSize
22,767,6.64248680136726,0,Bi,Bo,BigBoxy_30,JudgeSize
22,616,6.42324696353352,0,Bi,Bo,BigBoxy_33,JudgeSize
22,479,6.17170059741091,0,Bi,Bo,BigBoxy_35,JudgeSize
22,552,6.31354804627709,0,Bi,Bo,BigBoxy_37,JudgeSize
22,786,6.66695679242921,0,Bi,Bo,BigBoxy_39,JudgeSize
22,824,6.71417052990947,0,Bi,Bo,BigBoxy_41,JudgeSize
22,828,6.71901315438526,0,Bi,Bo,BigBoxy_42,JudgeSize
22,738,6.60394382460047,0,Bi,Bo,BigBoxy_44,JudgeSize
22,663,6.49677499018586,0,Bi,Bo,BigBoxy_45,JudgeSize
22,500,6.21460809842219,0,Bi,Bo,BigBoxy_46,JudgeSize
22,706,6.55961523749324,0,Bi,Bo,BigBoxy_49,JudgeSize
22,752,6.62273632394984,0,Bi,Bo,BigBoxy_51,JudgeSize
22,539,6.289715570909,0,Bi,Bo,BigBoxy_55,JudgeSize
22,632,6.44888939414686,0,Bi,Bo,BigBoxy_58,JudgeSize
22,846,6.74051935960622,0,Bi,Bo,BigBoxy_59,JudgeSize
22,935,6.84054652928869,0,Bi,Bo,BigBoxy_60,JudgeSize
22,NaN,NaN,0,Bi,Bo,BigBoxy_61,JudgeSize
22,704,6.55677835615804,0,Bi,Bo,BigBoxy_62,JudgeSize
22,835,6.72743172485086,0,Bi,Bo,BigBoxy_63,JudgeSize
22,726,6.5875500148248,0,Bi,Bo,BigBoxy_64,JudgeSize
22,672,6.51025834052315,0,Bi,Bo,BigBoxy_66,JudgeSize
22,906,6.80903930604298,0,Bi,Bo,BigBoxy_69,JudgeSize
22,493,6.20050917404269,0,Bi,Bo,BigBoxy_71,JudgeSize
22,792,6.67456139181443,0,Bi,Bo,BigBoxy_72,JudgeSize
22,697,6.54678541076052,0,Bi,Bo,BigBoxy_73,JudgeSize
22,593,6.38519439899773,0,Bi,Bo,BigBoxy_75,JudgeSize
22,623,6.43454651878745,0,Bi,Bo,BigBoxy_76,JudgeSize
22,656,6.48616078894409,0,Bi,Bo,BigBoxy_78,JudgeSize
22,NaN,NaN,0,Bi,Bo,BigBoxy_79,JudgeSize
22,698,6.54821910276237,0,Bi,Bo,BigBoxy_80,JudgeSize
22,595,6.38856140554563,0,Bi,Bo,BigBoxy_81,JudgeSize
22,527,6.26720054854136,0,Bi,Bo,BigBoxy_82,JudgeSize
22,561,6.3297209055227,0,Bi,Bo,BigBoxy_83,JudgeSize
22,510,6.23441072571837,0,Bi,Bo,BigBoxy_84,JudgeSize
22,994,6.90173720665657,0,Bi,Cu,BigCurvy_01,JudgeSize
22,838,6.73101810048208,0,Bi,Cu,BigCurvy_02,JudgeSize
22,689,6.53524127101366,0,Bi,Cu,BigCurvy_03,JudgeSize
22,567,6.34035930372775,0,Bi,Cu,BigCurvy_05,JudgeSize
22,930,6.8351845861473,0,Bi,Cu,BigCurvy_06,JudgeSize
22,737,6.60258789218934,0,Bi,Cu,BigCurvy_07,JudgeSize
22,672,6.51025834052315,0,Bi,Cu,BigCurvy_08,JudgeSize
22,565,6.33682573114644,0,Bi,Cu,BigCurvy_09,JudgeSize
22,620,6.42971947803914,0,Bi,Cu,BigCurvy_10,JudgeSize
22,591,6.3818160174061,0,Bi,Cu,BigCurvy_11,JudgeSize
22,532,6.27664348934164,0,Bi,Cu,BigCurvy_13,JudgeSize
22,583,6.36818718635049,0,Bi,Cu,BigCurvy_17,JudgeSize
22,724,6.58479139238572,0,Bi,Cu,BigCurvy_18,JudgeSize
22,747,6.61606518513282,0,Bi,Cu,BigCurvy_22,JudgeSize
22,834,6.72623340235875,0,Bi,Cu,BigCurvy_23,JudgeSize
22,715,6.57228254269401,0,Bi,Cu,BigCurvy_25,JudgeSize
22,586,6.37331978957701,0,Bi,Cu,BigCurvy_26,JudgeSize
22,NaN,NaN,0,Bi,Cu,BigCurvy_29,JudgeSize
22,668,6.50428817353665,0,Bi,Cu,BigCurvy_34,JudgeSize
22,859,6.75576892198426,0,Bi,Cu,BigCurvy_38,JudgeSize
22,962,6.86901445066571,0,Bi,Cu,BigCurvy_41,JudgeSize
22,656,6.48616078894409,0,Bi,Cu,BigCurvy_44,JudgeSize
22,675,6.51471269087253,0,Bi,Cu,BigCurvy_48,JudgeSize
22,678,6.5191472879404,0,Bi,Cu,BigCurvy_50,JudgeSize
22,554,6.31716468674728,0,Bi,Cu,BigCurvy_51,JudgeSize
22,852,6.74758652682932,0,Bi,Cu,BigCurvy_52,JudgeSize
22,1047,6.95368421087054,0,Bi,Cu,BigCurvy_53,JudgeSize
22,704,6.55677835615804,0,Bi,Cu,BigCurvy_54,JudgeSize
22,610,6.41345895716736,0,Bi,Cu,BigCurvy_55,JudgeSize
22,621,6.43133108193348,0,Bi,Cu,BigCurvy_57,JudgeSize
22,972,6.87935580446044,0,Bi,Cu,BigCurvy_58,JudgeSize
22,620,6.42971947803914,0,Bi,Cu,BigCurvy_62,JudgeSize
22,796,6.67959918584438,0,Bi,Cu,BigCurvy_64,JudgeSize
22,687,6.53233429222235,0,Bi,Cu,BigCurvy_65,JudgeSize
